sampleID,read_count,Abiotrophia_defectiva,Acidovorax_facilis,Actinoplanes_regularis,Anaerosphaera_aminiphila,Arthrobacter_cumminsii,Arthrobacter_humicola,Atopobium_deltae,Atopobium_minutum,Atopobium_oraltaxon810,Atopobium_parvulum,Atopobium_rimae,Atopobium_vaginae,Bradyrhizobium_jicamae,Brevundimonas_bullata,BVAB1,BVAB2.BVAB3,c_Actinobacteria,c_Alphap,c_Betap,c_Clostridia,c_Coriobacteriia,c_Gammap,c_Negativicutes,Capnocytophaga_sputigena,Clostridium_colicanis,d_NA,Eggerthia_catenaformis,Eubacterium_rectale,f_Bradyrhizobiaceae,f_Caulobacteraceae,f_Enterobacteriaceae,f_Erysipelotrichaceae,f_Lachnospiraceae,f_Microbacteriaceae,f_Peptostreptococcaceae,f_Porphyromonadaceae,f_Propionibacteriaceae,f_Ruminococcaceae,Fastidiosipila_sanguinis,Fretibacterium_fastidiosum,g_Abiotrophia,g_Acidaminococcus,g_Acinetobacter,g_Actinobaculum,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Afipia,g_Agromyces,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Aureimonas,g_Bacillus,g_Bacteroides,g_Bergeyella,g_Bifidobacterium,g_Blautia,g_Bosea,g_Bradyrhizobium,g_Brevibacterium,g_Brevundimonas,g_Bulleidia,g_Campylobacter,g_Casaltella,g_Catonella,g_Caulobacter,g_Chlamydia,g_Chryseobacterium,g_Citrobacter,g_Clostridium,g_Coprococcus,g_Corynebacterium,g_Cutibacterium,g_Delftia,g_Dermabacter,g_Dialister,g_Dorea,g_Eggerthella,g_Enterococcus,g_Erysipelatoclostridium,g_Escherichia.Shigella,g_Eubacterium,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Fenollaria,g_Filifactor,g_Finegoldia,g_Fusobacterium,g_Gemella,g_Gleimia,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcococcus,g_Jonquetella,g_Klebsiella,g_Lachnoanaerobaculum,g_Lachnoclostridium,g_Lactobacillus,g_Lagierella,g_Leptotrichia,g_Megasphaera,g_Metaprevotella,g_Methylobacillus,g_Microbacterium,g_Mobiluncus,g_Mogibacterium,g_Moraxella,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Oligella,g_Olsenella,g_Oribacterium,g_Pacaella,g_Papillibacter,g_Parabacteroides,g_Parvimonas,g_Pelomonas,g_Peptoclostridium,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Porphyromonas,g_Prevotella,g_Propionibacterium,g_Propionimicrobium,g_Proteus,g_Pseudoglutamicibacter,g_Pseudomonas,g_Pseudopropionibacterium,g_Ralstonia,g_Roseburia,g_Roseomonas,g_Rothia,g_Ruminococcus,g_Scardovia,g_Schaalia,g_Sneathia,g_Solobacterium,g_Sphingobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Sutterella,g_Taylorella,g_Treponema,g_Trichococcus,g_Trueperella,g_unclassified.bacterium,g_Ureaplasma,g_Varibaculum,g_Veillonella,g_Winkia,g_Yersinia,Gardnerella_vaginalis,k_Bacteria,Kosakonia_sacchari,Lachnoanaerobaculum_orale,Lachnoanaerobaculum_umeaense,Lactobacillus_coleohominis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Lactobacillus_paracasei_Lactobacillus_rhamnosus,Lactobacillus_pontis,Lactobacillus_reuteri,Lactobacillus_salivarius,Lautropia_mirabilis,Methylobacterium_populi,Neorhizobium_alkalisoli,Neorhizobium_huautlense,o_Bacillales,o_Bacteroidales,o_Burkholderiales,o_Fusobacteriales,o_Lactobacillales,o_Micrococcales,o_Rhizobiales,Oribacterium_sinus,Ornithinibacillus_contaminans,p_Bacteroidetes,p_Firmicutes,p_Proteobacteria,Pelomonas_puraquae,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_colorans,Prevotella_copri,Prevotella_corporis,Prevotella_denticola,Prevotella_disiens,Prevotella_histicola,Prevotella_melaninogenica,Prevotella_nanceiensis,Prevotella_oris,Prevotella_stercorea,Prevotella_timonensis,Prevotella_veroralis,Pseudocitrobacter_anthropi,Pseudomonas_aeruginosa,Pseudomonas_hibiscicola,Pseudomonas_psychrotolerans,Psychrobacter_vallis,Rhodanobacter_spathiphylli,Rhodococcus_qingshengii,Shuttleworthia_satelles,Shuttleworthia_satelles...39,Shuttleworthia_satelles...40,Sneathia_amnii,Sneathia_sanguinegens,Stomatobaculum_longum,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
DL_326,7997,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7618,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988472501377197,0.9176988396905309,0.004438732811457608,0.002295004022580356,0.09975542489501206,0.0013856375306306532,0.010239104560882539,0.04204248311092737,0.0063618409007498294,0.026667194054490764,0.0025672280699814104,0.006880128876883978,0.044360657890209876,I-A,0.9988472501377197,I
DL_325,4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4702,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990763922604455,0.9174942221434589,0.004492486002532192,0.0022272400067279282,0.09970626166316736,0.001401926878685963,0.010271315285505015,0.042410159951364094,0.006402810291279167,0.026659043556166412,0.0025982110823353673,0.00687782070047066,0.042478767790072626,I-A,0.9990763922604455,I
DL_446,2255,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0001135962556371824,0.002043208678497701,0.0025150503214110757,0.022004373368306702,0.021521611114567463,0.010334429531320617,0.014753734485820066,0.004930779741467142,0.0009328823813218993,0.0008336261949996576,0.00011099687301840734,0.0056492297431498945,0.009412746673934866,III-A,0.022004373368306702,III
DL_447,1946,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,137,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0.0008117426429732414,0.016131002803048477,0.018828452163849093,0.19766300121270292,0.21896328235851523,0.04977527167158596,0.08617122944604853,0.047708086062064115,0.007163824543865813,0.005259064966704063,0.0005634825170610173,0.051209091638984856,0.08725333039778728,III-B,0.21896328235851523,III
DL_563,1087,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.00013915218340847168,0.0024092230052842048,0.002630841585675394,0.028402752429929543,0.02641839038677887,0.006160891326079911,0.009369242871161141,0.00482635431664697,0.0010476046588555295,0.0007870413738161449,0.0001351362695138057,0.0064933810168978055,0.01125877614348856,III-A,0.028402752429929543,III
DL_562,1198,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.0002831199059233966,0.005120993239253607,0.00582053593605091,0.05533415576147141,0.056742546107429535,0.01988397523666333,0.023753904874676244,0.017282147531815815,0.002671876614473344,0.0017925514570582214,0.0011120673822206642,0.014554540080011035,0.024047714221665926,III-B,0.056742546107429535,III
DL_281,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002451173747194198,0.04253465869069011,0.0453340471078431,0.9902196697861622,0.7764040000379375,0.05095353816501776,0.10937242078308342,0.07127862706950808,0.01718337843830364,0.011401493519063985,0.0009292280622041106,0.11790235742180573,0.2303356373384795,III-A,0.9902196697861622,III
DL_279,6466,0,0,0,5,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,5971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026188395994986785,0.04366784698960918,0.04669828114440088,0.9961073447966013,0.8191074525645038,0.05807447740379101,0.12135597848141422,0.07701825261217853,0.017693834070733733,0.011871034510040002,0.0011433558529679766,0.1234849257688448,0.24019271456538038,III-A,0.9961073447966013,III
DL_280,4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024515536707104923,0.042544369259513916,0.045339538492012124,0.9903276774273831,0.7767503262338897,0.05097350954550226,0.10940693741502898,0.07125393111669004,0.017181823284228986,0.011403707817004867,0.0009246741418499249,0.11794636808776143,0.2304093232297123,III-A,0.9903276774273831,III
DL_284,5760,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4470,0,0,0,1047,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9199534414574473,0.9658356085470032,0.015330631644164453,0.12974466553833003,0.25092212816024895,0.014846088994939593,0.039417016887230656,0.07052086901444855,0.010738029371744506,0.030080019384643934,0.0031034501541696326,0.03525799079269125,0.09010891995749142,I-B,0.9658356085470032,I
DL_282,7365,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024510042773112483,0.042635189531518625,0.04558667775428802,0.99150527379607,0.7809262974005876,0.051670527665244,0.1103421646910634,0.07167443538819768,0.017216766641367093,0.011448050243815618,0.0009272429134672478,0.11846297686766824,0.23136068654024614,III-A,0.99150527379607,III
DL_283,6648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,0,0,0,4637,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2187497117290805,0.28550346796784787,0.047213511145148324,0.8433228876190901,0.9206822142762284,0.05818729921084843,0.1299073325805507,0.10849996300045388,0.019583903566189515,0.021788412846801636,0.001922709601123738,0.12949693504385712,0.28208658332463327,III-B,0.9206822142762284,III
DL_450,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006796955718423283,0.013990516722052565,0.8355821735503461,0.00317909072969001,0.0038004243914104264,0.0003274532808466538,0.002303957909554718,0.015953031469836697,0.010271062842676199,0.01318522182152743,0.004927992558827207,0.005350663467381294,0.02391853626151987,II,0.8355821735503461,II
DL_449,7276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007484799292286052,0.014058590791577482,0.8357487238222246,0.0031794361981216314,0.0038140396721913737,0.0003342248568870779,0.0023203216050537746,0.015963035576134987,0.01027313851746545,0.013190724140047542,0.004928903742208731,0.005353331220324204,0.02392635702519207,II,0.8357487238222246,II
DL_330,2038,0,0,0,9,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,150,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,25,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,64,0,0,0,0,0,0,0,0,45,0,0,0,54,56,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,78,118,6,8,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011281296469860848,0.023410253411491947,0.030803422942268892,0.24378195540545575,0.3278784837133256,0.11027565618325177,0.2643765699087168,0.20924680654259323,0.015274750882647155,0.00908459527861571,0.008113338855479765,0.0843088021610638,0.13212457622606608,III-B,0.3278784837133256,III
DL_329,1276,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,26,0,0,0,0,0,0,0,0,10,0,0,0,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021612937230082088,0.0317968580553175,0.037814994675746186,0.40419927274267314,0.5055364139445242,0.1079319786237746,0.26139798895958727,0.1501086233467469,0.016348285090273227,0.01130209045674963,0.008542946503074467,0.10928902088255169,0.18193060459052682,III-B,0.5055364139445242,III
DL_409,2031,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.0008475003438681982,0.0029968753379321046,0.007788049504341871,0.0007432540821594417,0.008206747955689491,0.08178195520110995,0.1636451935736122,0.019379858819665974,0.002784654665075472,0.003650699865137456,0.0010797706903756072,0.008397555430171998,0.007277445191184239,IV-B,0.1636451935736122,IV-B
DL_336,7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7048,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9982186545255664,0.8924411709485285,0.00550339863193464,0.0016012780173606,0.09703117758738221,0.001247101803540383,0.009630409898053917,0.03978494711196363,0.006193447513049259,0.026155312391120716,0.002470523011006991,0.006470660912507462,0.025807963468473367,I-A,0.9982186545255664,I
DL_334,4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4818,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9983911403834883,0.8937546976794863,0.006307514765081308,0.0016073374303844806,0.09714735093814185,0.0012503559774629236,0.00965568471247078,0.03993142262766217,0.006218945515809721,0.026203687756000182,0.002489877904662893,0.006492770799111556,0.025881994499664527,I-A,0.9983911403834883,I
